hour,day_of_week,month,is_weekend,is_holiday,weather_code,road_type_enc,road_type,incident,base_capacity,congestion_pct,travel_mult
15,6,1,1,0,1,1,city,0,70,14.1,1.222
15,6,1,1,0,1,2,bypass,0,85,15.1,1.238
16,6,1,1,0,0,0,highway,0,100,17.3,1.26
16,6,1,1,0,0,1,city,0,70,19.7,1.296
16,6,1,1,0,0,2,bypass,0,85,12.7,1.19
17,6,1,1,0,1,0,highway,0,100,23.6,1.372
17,6,1,1,0,1,1,city,0,70,19.0,1.3
17,6,1,1,0,1,2,bypass,0,85,16.5,1.259
18,6,1,1,0,1,0,highway,0,100,52.0,1.82
18,6,1,1,0,1,1,city,0,70,54.9,1.865
18,6,1,1,0,1,2,bypass,0,85,40.3,1.634
19,6,1,1,0,0,0,highway,1,100,79.7,2.195
19,6,1,1,0,0,1,city,1,70,81.5,2.222
19,6,1,1,0,0,2,bypass,1,85,59.2,1.888
20,6,1,1,0,0,0,highway,0,100,58.9,1.884
20,6,1,1,0,0,1,city,0,70,71.2,2.067
20,6,1,1,0,0,2,bypass,0,85,45.2,1.678
21,6,1,1,0,1,0,highway,0,100,57.6,1.908
21,6,1,1,0,1,1,city,0,70,58.0,1.913
21,6,1,1,0,1,2,bypass,0,85,46.1,1.727
22,6,1,1,0,0,0,highway,0,100,63.4,1.951
22,6,1,1,0,0,1,city,0,70,67.3,2.01
22,6,1,1,0,0,2,bypass,0,85,57.6,1.864
23,6,1,1,0,0,0,highway,0,100,11.6,1.174
23,6,1,1,0,0,1,city,0,70,2.4,1.036
23,6,1,1,0,0,2,bypass,0,85,9.5,1.142
0,0,1,0,0,0,0,highway,0,100,9.8,1.146
0,0,1,0,0,0,1,city,0,70,9.9,1.149
0,0,1,0,0,0,2,bypass,0,85,2.0,1.03
1,0,1,0,0,0,0,highway,0,100,8.1,1.121
1,0,1,0,0,0,1,city,0,70,10.4,1.155
1,0,1,0,0,0,2,bypass,0,85,3.9,1.059
2,0,1,0,0,1,0,highway,0,100,8.9,1.14
2,0,1,0,0,1,1,city,0,70,5.8,1.091
2,0,1,0,0,1,2,bypass,0,85,3.1,1.049
3,0,1,0,0,0,0,highway,0,100,13.5,1.203
3,0,1,0,0,0,1,city,0,70,18.4,1.276
3,0,1,0,0,0,2,bypass,0,85,14.1,1.212
4,0,1,0,0,0,0,highway,0,100,8.4,1.127
4,0,1,0,0,0,1,city,0,70,12.6,1.188
4,0,1,0,0,0,2,bypass,0,85,8.7,1.131
5,0,1,0,0,0,0,highway,0,100,6.8,1.101
5,0,1,0,0,0,1,city,0,70,12.3,1.184
5,0,1,0,0,0,2,bypass,0,85,10.8,1.162
6,0,1,0,0,1,0,highway,0,100,33.2,1.522
6,0,1,0,0,1,1,city,0,70,44.0,1.693
6,0,1,0,0,1,2,bypass,0,85,33.1,1.522
7,0,1,0,0,0,0,highway,0,100,41.2,1.618
7,0,1,0,0,0,1,city,0,70,48.8,1.733
7,0,1,0,0,0,2,bypass,0,85,39.2,1.588
8,0,1,0,0,1,0,highway,1,100,98.0,2.543
8,0,1,0,0,1,1,city,1,70,98.0,2.543
8,0,1,0,0,1,2,bypass,1,85,88.2,2.389
9,0,1,0,0,1,0,highway,0,100,83.8,2.32
9,0,1,0,0,1,1,city,0,70,91.2,2.437
9,0,1,0,0,1,2,bypass,0,85,76.5,2.204
10,0,1,0,0,3,0,highway,0,100,95.6,3.222
10,0,1,0,0,3,1,city,0,70,98.0,3.279
10,0,1,0,0,3,2,bypass,0,85,96.3,3.24
11,0,1,0,0,0,0,highway,0,100,26.6,1.398
11,0,1,0,0,0,1,city,0,70,23.1,1.346
11,0,1,0,0,0,2,bypass,0,85,19.1,1.286
12,0,1,0,0,0,0,highway,0,100,66.4,1.996
12,0,1,0,0,0,1,city,0,70,71.5,2.073
12,0,1,0,0,0,2,bypass,0,85,55.0,1.825
13,0,1,0,0,0,0,highway,0,100,41.3,1.619
13,0,1,0,0,0,1,city,0,70,51.1,1.767
13,0,1,0,0,0,2,bypass,0,85,38.2,1.573
14,0,1,0,0,2,0,highway,0,100,47.4,1.96
14,0,1,0,0,2,1,city,0,70,53.0,2.073
14,0,1,0,0,2,2,bypass,0,85,36.6,1.741
15,0,1,0,0,1,0,highway,0,100,29.0,1.456
15,0,1,0,0,1,1,city,0,70,25.9,1.408
15,0,1,0,0,1,2,bypass,0,85,17.6,1.277
16,0,1,0,0,0,0,highway,0,100,18.0,1.27
16,0,1,0,0,0,1,city,0,70,28.6,1.428
16,0,1,0,0,0,2,bypass,0,85,17.1,1.257
17,0,1,0,0,1,0,highway,0,100,96.6,2.521
17,0,1,0,0,1,1,city,0,70,97.9,2.541
17,0,1,0,0,1,2,bypass,0,85,78.9,2.243
18,0,1,0,0,1,0,highway,0,100,97.7,2.539
18,0,1,0,0,1,1,city,0,70,98.0,2.543
18,0,1,0,0,1,2,bypass,0,85,82.4,2.298
19,0,1,0,0,0,0,highway,0,100,97.3,2.46
19,0,1,0,0,0,1,city,0,70,98.0,2.47
19,0,1,0,0,0,2,bypass,0,85,85.9,2.288
20,0,1,0,0,0,0,highway,0,100,93.7,2.405
20,0,1,0,0,0,1,city,0,70,97.9,2.469
20,0,1,0,0,0,2,bypass,0,85,80.2,2.203
21,0,1,0,0,0,0,highway,0,100,58.0,1.87
21,0,1,0,0,0,1,city,0,70,63.8,1.956
21,0,1,0,0,0,2,bypass,0,85,44.1,1.662
22,0,1,0,0,0,0,highway,0,100,24.7,1.37
22,0,1,0,0,0,1,city,0,70,37.1,1.556
22,0,1,0,0,0,2,bypass,0,85,25.6,1.383
23,0,1,0,0,1,0,highway,0,100,38.5,1.606
23,0,1,0,0,1,1,city,0,70,38.4,1.604
23,0,1,0,0,1,2,bypass,0,85,34.7,1.546
0,1,1,0,0,2,0,highway,0,100,5.2,1.105
0,1,1,0,0,2,1,city,0,70,10.9,1.22
0,1,1,0,0,2,2,bypass,0,85,6.9,1.14
1,1,1,0,0,1,0,highway,0,100,9.6,1.151
1,1,1,0,0,1,1,city,0,70,3.6,1.056
1,1,1,0,0,1,2,bypass,0,85,5.1,1.081
2,1,1,0,0,0,0,highway,0,100,9.7,1.145
2,1,1,0,0,0,1,city,0,70,11.6,1.173
2,1,1,0,0,0,2,bypass,0,85,6.0,1.09
3,1,1,0,0,0,0,highway,0,100,7.8,1.118
3,1,1,0,0,0,1,city,0,70,6.4,1.097
3,1,1,0,0,0,2,bypass,0,85,9.3,1.139
4,1,1,0,0,1,0,highway,0,100,18.1,1.285
4,1,1,0,0,1,1,city,0,70,11.6,1.182
4,1,1,0,0,1,2,bypass,0,85,13.7,1.216
5,1,1,0,0,3,0,highway,0,100,5.3,1.123
5,1,1,0,0,3,1,city,0,70,13.6,1.317
5,1,1,0,0,3,2,bypass,0,85,9.0,1.209
6,1,1,0,0,3,0,highway,0,100,68.8,2.6
6,1,1,0,0,3,1,city,0,70,68.4,2.591
6,1,1,0,0,3,2,bypass,0,85,62.4,2.451
7,1,1,0,0,3,0,highway,0,100,86.1,3.002
7,1,1,0,0,3,1,city,0,70,98.0,3.279
7,1,1,0,0,3,2,bypass,0,85,71.5,2.662
8,1,1,0,0,1,0,highway,0,100,98.0,2.543
8,1,1,0,0,1,1,city,0,70,98.0,2.543
8,1,1,0,0,1,2,bypass,0,85,86.9,2.368
9,1,1,0,0,0,0,highway,0,100,79.7,2.195
9,1,1,0,0,0,1,city,0,70,87.9,2.319
9,1,1,0,0,0,2,bypass,0,85,64.6,1.969
10,1,1,0,0,0,0,highway,0,100,72.5,2.087
10,1,1,0,0,0,1,city,0,70,88.6,2.33
10,1,1,0,0,0,2,bypass,0,85,66.0,1.99
11,1,1,0,0,1,0,highway,0,100,34.8,1.548
11,1,1,0,0,1,1,city,0,70,41.1,1.647
11,1,1,0,0,1,2,bypass,0,85,30.6,1.483
12,1,1,0,0,1,0,highway,0,100,64.7,2.019
12,1,1,0,0,1,1,city,0,70,67.8,2.069
12,1,1,0,0,1,2,bypass,0,85,55.2,1.87
13,1,1,0,0,0,0,highway,0,100,58.3,1.874
13,1,1,0,0,0,1,city,0,70,64.9,1.974
13,1,1,0,0,0,2,bypass,0,85,51.3,1.769
14,1,1,0,0,0,0,highway,0,100,59.6,1.894
14,1,1,0,0,0,1,city,0,70,63.7,1.956
14,1,1,0,0,0,2,bypass,0,85,49.6,1.743
15,1,1,0,0,1,0,highway,0,100,32.5,1.513
15,1,1,0,0,1,1,city,0,70,38.4,1.606
15,1,1,0,0,1,2,bypass,0,85,30.6,1.482
16,1,1,0,0,0,0,highway,0,100,27.3,1.41
16,1,1,0,0,0,1,city,0,70,28.8,1.432
16,1,1,0,0,0,2,bypass,0,85,27.3,1.41
17,1,1,0,0,0,0,highway,0,100,88.3,2.324
17,1,1,0,0,0,1,city,0,70,97.6,2.465
17,1,1,0,0,0,2,bypass,0,85,75.5,2.132
18,1,1,0,0,0,0,highway,0,100,90.0,2.35
18,1,1,0,0,0,1,city,0,70,90.5,2.358
18,1,1,0,0,0,2,bypass,0,85,84.2,2.263
19,1,1,0,0,1,0,highway,0,100,98.0,2.543
19,1,1,0,0,1,1,city,0,70,96.6,2.522
19,1,1,0,0,1,2,bypass,0,85,88.0,2.385
20,1,1,0,0,1,0,highway,0,100,97.4,2.534
20,1,1,0,0,1,1,city,0,70,97.1,2.53
20,1,1,0,0,1,2,bypass,0,85,85.0,2.338
21,1,1,0,0,0,0,highway,0,100,39.1,1.586
21,1,1,0,0,0,1,city,0,70,33.8,1.507
21,1,1,0,0,0,2,bypass,0,85,38.5,1.578
22,1,1,0,0,1,0,highway,0,100,28.4,1.448
22,1,1,0,0,1,1,city,0,70,35.6,1.561
22,1,1,0,0,1,2,bypass,0,85,27.6,1.435
23,1,1,0,0,0,0,highway,0,100,40.6,1.609
23,1,1,0,0,0,1,city,0,70,47.9,1.719
23,1,1,0,0,0,2,bypass,0,85,35.7,1.536
0,2,1,0,0,0,0,highway,0,100,6.9,1.103
0,2,1,0,0,0,1,city,0,70,3.8,1.058
0,2,1,0,0,0,2,bypass,0,85,6.2,1.094
1,2,1,0,0,1,0,highway,0,100,13.5,1.212
1,2,1,0,0,1,1,city,0,70,11.6,1.183
1,2,1,0,0,1,2,bypass,0,85,11.3,1.177
2,2,1,0,0,1,0,highway,0,100,9.4,1.148
2,2,1,0,0,1,1,city,0,70,12.0,1.189
2,2,1,0,0,1,2,bypass,0,85,9.2,1.146
3,2,1,0,0,1,0,highway,0,100,2.9,1.046
3,2,1,0,0,1,1,city,0,70,5.9,1.093
3,2,1,0,0,1,2,bypass,0,85,5.2,1.082
4,2,1,0,0,1,0,highway,0,100,9.4,1.147
4,2,1,0,0,1,1,city,0,70,6.2,1.098
4,2,1,0,0,1,2,bypass,0,85,2.6,1.04
5,2,1,0,0,1,0,highway,0,100,8.9,1.14
5,2,1,0,0,1,1,city,0,70,11.3,1.178
5,2,1,0,0,1,2,bypass,0,85,9.0,1.141
6,2,1,0,0,0,0,highway,0,100,41.1,1.617
6,2,1,0,0,0,1,city,0,70,46.4,1.695
6,2,1,0,0,0,2,bypass,0,85,37.5,1.563
7,2,1,0,0,1,0,highway,0,100,52.0,1.819
7,2,1,0,0,1,1,city,0,70,54.7,1.861
7,2,1,0,0,1,2,bypass,0,85,44.2,1.696
8,2,1,0,0,0,0,highway,0,100,91.3,2.369
8,2,1,0,0,0,1,city,0,70,94.7,2.421
8,2,1,0,0,0,2,bypass,0,85,82.9,2.244
9,2,1,0,0,0,0,highway,0,100,98.0,2.47
9,2,1,0,0,0,1,city,0,70,97.8,2.467
9,2,1,0,0,0,2,bypass,0,85,94.3,2.415
10,2,1,0,0,3,0,highway,0,100,95.5,3.221
10,2,1,0,0,3,1,city,0,70,98.0,3.279
10,2,1,0,0,3,2,bypass,0,85,98.0,3.279
11,2,1,0,0,0,0,highway,0,100,22.5,1.337
11,2,1,0,0,0,1,city,0,70,25.5,1.382
11,2,1,0,0,0,2,bypass,0,85,19.8,1.297
12,2,1,0,0,1,0,highway,0,100,58.4,1.919
12,2,1,0,0,1,1,city,0,70,64.6,2.018
12,2,1,0,0,1,2,bypass,0,85,54.2,1.854
13,2,1,0,0,1,0,highway,0,100,52.1,1.821
13,2,1,0,0,1,1,city,0,70,63.5,2.001
13,2,1,0,0,1,2,bypass,0,85,49.6,1.781
14,2,1,0,0,1,0,highway,0,100,72.5,2.142
14,2,1,0,0,1,1,city,0,70,75.0,2.181
14,2,1,0,0,1,2,bypass,0,85,63.6,2.001
15,2,1,0,0,0,0,highway,0,100,22.8,1.341
15,2,1,0,0,0,1,city,0,70,24.6,1.37
15,2,1,0,0,0,2,bypass,0,85,17.8,1.267
16,2,1,0,0,0,0,highway,0,100,26.3,1.395
16,2,1,0,0,0,1,city,0,70,23.3,1.349
16,2,1,0,0,0,2,bypass,0,85,22.1,1.331
17,2,1,0,0,0,0,highway,0,100,98.0,2.47
17,2,1,0,0,0,1,city,0,70,98.0,2.47
17,2,1,0,0,0,2,bypass,0,85,86.3,2.294
18,2,1,0,0,0,0,highway,0,100,95.1,2.426
18,2,1,0,0,0,1,city,0,70,97.8,2.467
18,2,1,0,0,0,2,bypass,0,85,80.5,2.207
19,2,1,0,0,1,0,highway,0,100,95.1,2.497
19,2,1,0,0,1,1,city,0,70,97.0,2.528
19,2,1,0,0,1,2,bypass,0,85,79.7,2.255
20,2,1,0,0,0,0,highway,0,100,93.3,2.399
20,2,1,0,0,0,1,city,0,70,98.0,2.47
20,2,1,0,0,0,2,bypass,0,85,85.0,2.276
21,2,1,0,0,0,0,highway,0,100,56.3,1.845
21,2,1,0,0,0,1,city,0,70,57.4,1.86
21,2,1,0,0,0,2,bypass,0,85,45.8,1.687
22,2,1,0,0,1,0,highway,0,100,33.3,1.524
22,2,1,0,0,1,1,city,0,70,42.4,1.667
22,2,1,0,0,1,2,bypass,0,85,31.4,1.495
23,2,1,0,0,0,0,highway,0,100,36.5,1.547
23,2,1,0,0,0,1,city,0,70,45.4,1.681
23,2,1,0,0,0,2,bypass,0,85,34.0,1.511
0,3,1,0,0,2,0,highway,0,100,11.3,1.228
0,3,1,0,0,2,1,city,0,70,11.4,1.231
0,3,1,0,0,2,2,bypass,0,85,10.8,1.219
1,3,1,0,0,2,0,highway,0,100,12.4,1.252
1,3,1,0,0,2,1,city,0,70,12.6,1.255
1,3,1,0,0,2,2,bypass,0,85,11.6,1.235
2,3,1,0,0,2,0,highway,0,100,17.5,1.355
2,3,1,0,0,2,1,city,0,70,13.8,1.279
2,3,1,0,0,2,2,bypass,0,85,16.9,1.343
3,3,1,0,0,0,0,highway,0,100,5.8,1.087
3,3,1,0,0,0,1,city,0,70,13.1,1.196
3,3,1,0,0,0,2,bypass,0,85,10.9,1.163
4,3,1,0,0,0,0,highway,0,100,2.0,1.03
4,3,1,0,0,0,1,city,0,70,6.8,1.102
4,3,1,0,0,0,2,bypass,0,85,8.2,1.123
5,3,1,0,0,3,0,highway,0,100,5.0,1.117
5,3,1,0,0,3,1,city,0,70,2.0,1.046
5,3,1,0,0,3,2,bypass,0,85,6.3,1.147
6,3,1,0,0,1,0,highway,0,100,36.4,1.574
6,3,1,0,0,1,1,city,0,70,44.5,1.701
6,3,1,0,0,1,2,bypass,0,85,29.5,1.464
7,3,1,0,0,3,0,highway,0,100,77.0,2.79
7,3,1,0,0,3,1,city,0,70,82.6,2.919
7,3,1,0,0,3,2,bypass,0,85,67.5,2.569
8,3,1,0,0,3,0,highway,0,100,98.0,3.279
8,3,1,0,0,3,1,city,0,70,97.0,3.256
8,3,1,0,0,3,2,bypass,0,85,98.0,3.279
9,3,1,0,0,3,0,highway,0,100,97.0,3.254
9,3,1,0,0,3,1,city,0,70,98.0,3.279
9,3,1,0,0,3,2,bypass,0,85,94.7,3.202
10,3,1,0,0,0,0,highway,0,100,72.2,2.082
10,3,1,0,0,0,1,city,0,70,80.9,2.213
10,3,1,0,0,0,2,bypass,0,85,55.8,1.837
11,3,1,0,0,0,0,highway,0,100,18.7,1.28
11,3,1,0,0,0,1,city,0,70,17.1,1.256
11,3,1,0,0,0,2,bypass,0,85,17.6,1.264
12,3,1,0,0,1,0,highway,0,100,63.8,2.005
12,3,1,0,0,1,1,city,0,70,71.1,2.121
12,3,1,0,0,1,2,bypass,0,85,52.3,1.824
13,3,1,0,0,0,0,highway,0,100,51.5,1.773
13,3,1,0,0,0,1,city,0,70,60.3,1.904
13,3,1,0,0,0,2,bypass,0,85,50.3,1.755
14,3,1,0,0,0,0,highway,0,100,47.2,1.709
14,3,1,0,0,0,1,city,0,70,48.6,1.728
14,3,1,0,0,0,2,bypass,0,85,41.1,1.616
15,3,1,0,0,0,0,highway,0,100,26.6,1.398
15,3,1,0,0,0,1,city,0,70,28.5,1.428
15,3,1,0,0,0,2,bypass,0,85,17.3,1.26
16,3,1,0,0,2,0,highway,0,100,47.7,1.966
16,3,1,0,0,2,1,city,0,70,50.6,2.025
16,3,1,0,0,2,2,bypass,0,85,45.1,1.914
17,3,1,0,0,1,0,highway,0,100,81.0,2.275
17,3,1,0,0,1,1,city,0,70,92.6,2.459
17,3,1,0,0,1,2,bypass,0,85,77.5,2.22
18,3,1,0,0,0,0,highway,0,100,98.0,2.47
18,3,1,0,0,0,1,city,0,70,97.0,2.456
18,3,1,0,0,0,2,bypass,0,85,80.6,2.209
19,3,1,0,0,0,0,highway,0,100,72.0,2.081
19,3,1,0,0,0,1,city,0,70,79.5,2.192
19,3,1,0,0,0,2,bypass,0,85,68.9,2.033
20,3,1,0,0,1,0,highway,0,100,93.9,2.479
20,3,1,0,0,1,1,city,0,70,97.7,2.538
20,3,1,0,0,1,2,bypass,0,85,83.0,2.307
21,3,1,0,0,2,0,highway,0,100,32.8,1.664
21,3,1,0,0,2,1,city,0,70,34.8,1.706
21,3,1,0,0,2,2,bypass,0,85,30.9,1.625
22,3,1,0,0,0,0,highway,0,100,41.1,1.617
22,3,1,0,0,0,1,city,0,70,40.8,1.612
22,3,1,0,0,0,2,bypass,0,85,33.8,1.507
23,3,1,0,0,0,0,highway,0,100,39.8,1.598
23,3,1,0,0,0,1,city,0,70,46.8,1.702
23,3,1,0,0,0,2,bypass,0,85,36.4,1.546
0,4,1,0,0,1,0,highway,1,100,10.0,1.158
0,4,1,0,0,1,1,city,1,70,14.2,1.224
0,4,1,0,0,1,2,bypass,1,85,17.6,1.277
1,4,1,0,0,1,0,highway,0,100,13.1,1.207
1,4,1,0,0,1,1,city,0,70,14.6,1.23
1,4,1,0,0,1,2,bypass,0,85,4.9,1.078
2,4,1,0,0,1,0,highway,0,100,7.9,1.124
2,4,1,0,0,1,1,city,0,70,6.6,1.104
2,4,1,0,0,1,2,bypass,0,85,10.6,1.167
3,4,1,0,0,1,0,highway,0,100,12.3,1.194
3,4,1,0,0,1,1,city,0,70,9.9,1.157
3,4,1,0,0,1,2,bypass,0,85,4.5,1.071
4,4,1,0,0,0,0,highway,0,100,5.2,1.078
4,4,1,0,0,0,1,city,0,70,2.0,1.03
4,4,1,0,0,0,2,bypass,0,85,6.0,1.09
5,4,1,0,0,0,0,highway,0,100,8.6,1.129
5,4,1,0,0,0,1,city,0,70,2.0,1.03
5,4,1,0,0,0,2,bypass,0,85,3.4,1.05
6,4,1,0,0,3,0,highway,0,100,64.0,2.487
6,4,1,0,0,3,1,city,0,70,69.5,2.617
6,4,1,0,0,3,2,bypass,0,85,47.8,2.111
7,4,1,0,0,3,0,highway,0,100,81.3,2.891
7,4,1,0,0,3,1,city,0,70,89.9,3.09
7,4,1,0,0,3,2,bypass,0,85,65.5,2.523
8,4,1,0,0,3,0,highway,0,100,98.0,3.279
8,4,1,0,0,3,1,city,0,70,96.9,3.253
8,4,1,0,0,3,2,bypass,0,85,98.0,3.279
9,4,1,0,0,3,0,highway,0,100,98.0,3.279
9,4,1,0,0,3,1,city,0,70,91.3,3.123
9,4,1,0,0,3,2,bypass,0,85,98.0,3.279
10,4,1,0,0,1,0,highway,0,100,93.5,2.473
10,4,1,0,0,1,1,city,0,70,98.0,2.543
10,4,1,0,0,1,2,bypass,0,85,77.6,2.222
11,4,1,0,0,0,0,highway,0,100,25.3,1.38
11,4,1,0,0,0,1,city,0,70,27.2,1.409
11,4,1,0,0,0,2,bypass,0,85,22.2,1.333
12,4,1,0,0,1,0,highway,0,100,77.3,2.218
12,4,1,0,0,1,1,city,0,70,87.8,2.382
12,4,1,0,0,1,2,bypass,0,85,66.8,2.052
13,4,1,0,0,1,0,highway,0,100,61.4,1.967
13,4,1,0,0,1,1,city,0,70,64.2,2.011
13,4,1,0,0,1,2,bypass,0,85,51.5,1.811
14,4,1,0,0,1,0,highway,0,100,59.7,1.94
14,4,1,0,0,1,1,city,0,70,65.0,2.024
14,4,1,0,0,1,2,bypass,0,85,56.7,1.894
15,4,1,0,0,1,0,highway,0,100,18.1,1.284
15,4,1,0,0,1,1,city,0,70,23.3,1.367
15,4,1,0,0,1,2,bypass,0,85,18.3,1.289
16,4,1,0,0,1,0,highway,0,100,33.1,1.521
16,4,1,0,0,1,1,city,0,70,36.2,1.57
16,4,1,0,0,1,2,bypass,0,85,24.4,1.384
17,4,1,0,0,0,0,highway,0,100,98.0,2.47
17,4,1,0,0,0,1,city,0,70,98.0,2.47
17,4,1,0,0,0,2,bypass,0,85,91.6,2.373
18,4,1,0,0,0,0,highway,0,100,94.3,2.415
18,4,1,0,0,0,1,city,0,70,96.3,2.445
18,4,1,0,0,0,2,bypass,0,85,77.9,2.169
19,4,1,0,0,0,0,highway,0,100,83.9,2.258
19,4,1,0,0,0,1,city,0,70,90.5,2.358
19,4,1,0,0,0,2,bypass,0,85,69.8,2.047
20,4,1,0,0,0,0,highway,0,100,82.0,2.229
20,4,1,0,0,0,1,city,0,70,87.6,2.314
20,4,1,0,0,0,2,bypass,0,85,69.8,2.046
21,4,1,0,0,0,0,highway,0,100,25.8,1.387
21,4,1,0,0,0,1,city,0,70,27.4,1.411
21,4,1,0,0,0,2,bypass,0,85,22.0,1.33
22,4,1,0,0,0,0,highway,0,100,35.9,1.539
22,4,1,0,0,0,1,city,0,70,38.7,1.581
22,4,1,0,0,0,2,bypass,0,85,29.4,1.441
23,4,1,0,0,0,0,highway,1,100,42.4,1.636
23,4,1,0,0,0,1,city,1,70,44.1,1.661
23,4,1,0,0,0,2,bypass,1,85,37.1,1.556
0,5,1,1,0,0,0,highway,0,100,24.5,1.368
0,5,1,1,0,0,1,city,0,70,20.4,1.305
0,5,1,1,0,0,2,bypass,0,85,13.1,1.196
1,5,1,1,0,0,0,highway,0,100,15.5,1.232
1,5,1,1,0,0,1,city,0,70,15.6,1.234
1,5,1,1,0,0,2,bypass,0,85,14.8,1.222
2,5,1,1,0,0,0,highway,1,100,24.4,1.367
2,5,1,1,0,0,1,city,1,70,29.5,1.442
2,5,1,1,0,0,2,bypass,1,85,19.0,1.285
3,5,1,1,0,0,0,highway,0,100,22.0,1.331
3,5,1,1,0,0,1,city,0,70,24.5,1.367
3,5,1,1,0,0,2,bypass,0,85,17.2,1.257
4,5,1,1,0,1,0,highway,0,100,14.6,1.231
4,5,1,1,0,1,1,city,0,70,10.8,1.17
4,5,1,1,0,1,2,bypass,0,85,10.4,1.164
5,5,1,1,0,1,0,highway,0,100,13.4,1.211
5,5,1,1,0,1,1,city,0,70,11.9,1.187
5,5,1,1,0,1,2,bypass,0,85,5.7,1.089
6,5,1,1,0,0,0,highway,0,100,21.2,1.319
6,5,1,1,0,0,1,city,0,70,27.1,1.407
6,5,1,1,0,0,2,bypass,0,85,17.0,1.256
7,5,1,1,0,1,0,highway,0,100,14.8,1.232
7,5,1,1,0,1,1,city,0,70,16.7,1.263
7,5,1,1,0,1,2,bypass,0,85,13.2,1.208
8,5,1,1,0,3,0,highway,0,100,16.8,1.39
8,5,1,1,0,3,1,city,0,70,17.8,1.415
8,5,1,1,0,3,2,bypass,0,85,12.9,1.299
9,5,1,1,0,0,0,highway,0,100,9.4,1.141
9,5,1,1,0,0,1,city,0,70,11.9,1.178
9,5,1,1,0,0,2,bypass,0,85,10.4,1.156
10,5,1,1,0,1,0,highway,0,100,47.7,1.751
10,5,1,1,0,1,1,city,0,70,53.2,1.838
10,5,1,1,0,1,2,bypass,0,85,50.9,1.802
11,5,1,1,0,0,0,highway,0,100,44.8,1.671
11,5,1,1,0,0,1,city,0,70,45.9,1.689
11,5,1,1,0,0,2,bypass,0,85,42.8,1.642
12,5,1,1,0,0,0,highway,0,100,26.4,1.396
12,5,1,1,0,0,1,city,0,70,32.2,1.482
12,5,1,1,0,0,2,bypass,0,85,25.1,1.376
13,5,1,1,0,0,0,highway,0,100,45.3,1.68
13,5,1,1,0,0,1,city,0,70,47.4,1.711
13,5,1,1,0,0,2,bypass,0,85,40.8,1.612
14,5,1,1,0,0,0,highway,0,100,29.9,1.448
14,5,1,1,0,0,1,city,0,70,37.3,1.56
14,5,1,1,0,0,2,bypass,0,85,26.1,1.392
15,5,1,1,0,1,0,highway,0,100,13.2,1.208
15,5,1,1,0,1,1,city,0,70,15.3,1.241
15,5,1,1,0,1,2,bypass,0,85,17.3,1.272
16,5,1,1,0,1,0,highway,0,100,18.0,1.284
16,5,1,1,0,1,1,city,0,70,15.2,1.239
16,5,1,1,0,1,2,bypass,0,85,14.2,1.224
17,5,1,1,0,2,0,highway,0,100,15.3,1.309
17,5,1,1,0,2,1,city,0,70,8.2,1.166
17,5,1,1,0,2,2,bypass,0,85,17.2,1.348
18,5,1,1,0,0,0,highway,0,100,59.1,1.886
18,5,1,1,0,0,1,city,0,70,61.8,1.927
18,5,1,1,0,0,2,bypass,0,85,49.1,1.737
19,5,1,1,0,0,0,highway,0,100,38.2,1.573
19,5,1,1,0,0,1,city,0,70,43.6,1.654
19,5,1,1,0,0,2,bypass,0,85,33.5,1.502
20,5,1,1,0,1,0,highway,0,100,63.9,2.007
20,5,1,1,0,1,1,city,0,70,75.8,2.194
20,5,1,1,0,1,2,bypass,0,85,58.1,1.916
21,5,1,1,0,0,0,highway,0,100,70.0,2.049
21,5,1,1,0,0,1,city,0,70,84.5,2.268
21,5,1,1,0,0,2,bypass,0,85,61.2,1.919
22,5,1,1,0,0,0,highway,0,100,57.7,1.866
22,5,1,1,0,0,1,city,0,70,67.5,2.012
22,5,1,1,0,0,2,bypass,0,85,54.0,1.81
23,5,1,1,0,0,0,highway,0,100,15.4,1.231
23,5,1,1,0,0,1,city,0,70,13.9,1.209
23,5,1,1,0,0,2,bypass,0,85,17.7,1.266
0,6,1,1,0,0,0,highway,0,100,7.6,1.114
0,6,1,1,0,0,1,city,0,70,5.4,1.082
0,6,1,1,0,0,2,bypass,0,85,18.7,1.28
1,6,1,1,0,2,0,highway,0,100,16.0,1.324
1,6,1,1,0,2,1,city,0,70,22.0,1.445
1,6,1,1,0,2,2,bypass,0,85,15.7,1.319
2,6,1,1,0,1,0,highway,0,100,23.6,1.371
2,6,1,1,0,1,1,city,0,70,25.5,1.401
2,6,1,1,0,1,2,bypass,0,85,18.4,1.289
3,6,1,1,0,1,0,highway,0,100,19.8,1.312
3,6,1,1,0,1,1,city,0,70,28.9,1.455
3,6,1,1,0,1,2,bypass,0,85,27.2,1.428
4,6,1,1,0,0,0,highway,0,100,7.9,1.119
4,6,1,1,0,0,1,city,0,70,7.0,1.104
4,6,1,1,0,0,2,bypass,0,85,5.7,1.085
5,6,1,1,0,0,0,highway,0,100,20.4,1.306
5,6,1,1,0,0,1,city,0,70,15.8,1.237
5,6,1,1,0,0,2,bypass,0,85,21.4,1.321
6,6,1,1,0,0,0,highway,0,100,20.2,1.303
6,6,1,1,0,0,1,city,0,70,23.5,1.353
6,6,1,1,0,0,2,bypass,0,85,17.5,1.263
7,6,1,1,0,0,0,highway,0,100,20.7,1.311
